service_id,date,exception_type
N501-1-1805092024-AGR#TO,20240918,2
N501-1-1805092024-AGR#TO,20240924,2
N501-1-1805092024-AGR#TO,20240925,2
N501-2-1930062024-TO#AGR,20240605,2
N501-2-1930062024-TO#AGR,20240606,2
N501-2-1930062024-TO#AGR,20240612,2
N501-2-1930062024-TO#AGR,20240613,2
N501-2-1930092024-TO#AGR,20240911,2
N501-2-1930092024-TO#AGR,20240912,2
N501-2-1930092024-TO#AGR,20240918,2
N501-2-1930092024-TO#AGR,20240919,2
N501-2-1930092024-TO#AGR,20240925,2
N501-2-1930092024-TO#AGR,20240926,2
N504-7-1905072024-PRG#GEN,20240702,2
N504-7-1905072024-PRG#GEN,20240703,2
N504-7-1905092024-PRG#GEN,20240910,2
N504-7-1905092024-PRG#GEN,20240911,2
N504-7-1905092024-PRG#GEN,20240917,2
N504-7-1905092024-PRG#GEN,20240918,2
N504-7-1905092024-PRG#GEN,20240924,2
N504-7-1905092024-PRG#GEN,20240925,2
N522-1-2030062024-FCO#MIO,20240610,2
N522-1-2030062024-FCO#MIO,20240611,2
N522-1-2030092024-FCO#MIO,20240909,2
N522-1-2030092024-FCO#MIO,20240910,2
N522-1-2030092024-FCO#MIO,20240916,2
N522-1-2030092024-FCO#MIO,20240917,2
N522-1-2030092024-FCO#MIO,20240923,2
N522-1-2030092024-FCO#MIO,20240924,2
N522-2-1830062024-MIO#FCO,20240604,2
N522-2-1830062024-MIO#FCO,20240605,2
N522-2-1830062024-MIO#FCO,20240611,2
N522-2-1830062024-MIO#FCO,20240612,2
N522-2-1830092024-MIO#FCO,20240910,2
N522-2-1830092024-MIO#FCO,20240911,2
N522-2-1830092024-MIO#FCO,20240917,2
N522-2-1830092024-MIO#FCO,20240918,2
N522-2-1830092024-MIO#FCO,20240924,2
N522-2-1830092024-MIO#FCO,20240925,2
N523-1-1730092024-ROM#MAA,20240906,2
N523-1-1730092024-ROM#MAA,20240907,2
N523-1-1730092024-ROM#MAA,20240908,2
N523-1-1730092024-ROM#MAA,20240909,2
N523-1-1730092024-ROM#MAA,20240913,2
N523-1-1730092024-ROM#MAA,20240914,2
N523-1-1730092024-ROM#MAA,20240915,2
N523-2-1810092024-MAA#ROM,20240905,2
N523-2-1810092024-MAA#ROM,20240906,2
N523-2-1810092024-MAA#ROM,20240907,2
N523-2-1810092024-MAA#ROM,20240908,2
N523-2-1810092024-MAA#ROM,20240912,2
N523-2-1810092024-MAA#ROM,20240913,2
N523-2-1810092024-MAA#ROM,20240914,2
N523-2-1810092024-MAA#ROM,20240915,2
N530-1-2130062024-ROM#BLZ,20240610,2
N530-1-2130062024-ROM#BLZ,20240611,2
N530-1-2130062024-ROM#BLZ,20240617,2
N530-1-2130062024-ROM#BLZ,20240618,2
N530-1-2130092024-ROM#BLZ,20240916,2
N530-1-2130092024-ROM#BLZ,20240917,2
N530-1-2130092024-ROM#BLZ,20240923,2
N530-1-2130092024-ROM#BLZ,20240924,2
N530-2-1920062024-BLZ#ROM,20240604,2
N530-2-1920062024-BLZ#ROM,20240605,2
N530-2-1920062024-BLZ#ROM,20240611,2
N530-2-1920062024-BLZ#ROM,20240612,2
N530-2-1920062024-BLZ#ROM,20240618,2
N530-2-1920062024-BLZ#ROM,20240619,2
N530-2-1920092024-BLZ#ROM,20240917,2
N530-2-1920092024-BLZ#ROM,20240918,2
N530-2-1920092024-BLZ#ROM,20240924,2
N530-2-1920092024-BLZ#ROM,20240925,2
N535-1-1530062024-FIV#QS,20240622,2
N535-1-1530082024-FIV#QS,20240826,2
N535-2-1910062024-QS#FIV,20240621,2
N535-2-1910062024-QS#FIV,20240623,2
N535-2-1910082024-QS#FIV,20240825,2
N535-2-1910082024-QS#FIV,20240830,2
N536-1-1615092024-FIV#BUD,20240925,2
N536-1-1615092024-FIV#BUD,20240926,2
N536-2-2100092024-BUD#FIV,20240924,2
N536-2-2100092024-BUD#FIV,20240925,2
N544-3-2110062024-NAP#ZAG,20240604,2
N544-3-2110062024-NAP#ZAG,20240605,2
N544-3-2110062024-NAP#ZAG,20240611,2
N544-3-2110062024-NAP#ZAG,20240612,2
N544-3-2110102024-NAP#ZAG,20241008,2
N544-3-2110102024-NAP#ZAG,20241009,2
N544-3-2110102024-NAP#ZAG,20241015,2
N544-3-2110102024-NAP#ZAG,20241016,2
N544-3-2110102024-NAP#ZAG,20241022,2
N544-3-2110102024-NAP#ZAG,20241023,2
N544-4-1205062024-ZAG#NAP,20240610,2
N544-4-1205062024-ZAG#NAP,20240611,2
N544-4-1205102024-ZAG#NAP,20241008,2
N544-4-1205102024-ZAG#NAP,20241015,2
N544-4-1205102024-ZAG#NAP,20241022,2
N548-1-1825092024-SA#GVOA,20240911,2
N548-1-1825092024-SA#GVOA,20240912,2
N548-1-1825092024-SA#GVOA,20240918,2
N548-1-1825092024-SA#GVOA,20240919,2
N548-1-1825092024-SA#GVOA,20240925,2
N548-1-1825092024-SA#GVOA,20240926,2
N548-2-1905092024-GVOA#SA,20240910,2
N548-2-1905092024-GVOA#SA,20240911,2
N548-2-1905092024-GVOA#SA,20240917,2
N548-2-1905092024-GVOA#SA,20240918,2
N548-2-1905092024-GVOA#SA,20240924,2
N548-2-1905092024-GVOA#SA,20240925,2
N580-1-1050102024-SA#LYO,20241008,2
N580-1-1050102024-SA#LYO,20241015,2
N580-1-1050102024-SA#LYO,20241022,2
N580-2-1845062024-LYO#SA,20240604,2
N580-2-1845062024-LYO#SA,20240605,2
N580-2-1845102024-LYO#SA,20241008,2
N580-2-1845102024-LYO#SA,20241009,2
N580-2-1845102024-LYO#SA,20241015,2
N580-2-1845102024-LYO#SA,20241016,2
N580-2-1845102024-LYO#SA,20241022,2
N580-2-1845102024-LYO#SA,20241023,2
N60-15-2110092024-WIG#BAX,20240911,2
N60-15-2110092024-WIG#BAX,20240912,2
N60-15-2110092024-WIG#BAX,20240918,2
N60-15-2110092024-WIG#BAX,20240919,2
N60-15-2110092024-WIG#BAX,20240925,2
N60-15-2110092024-WIG#BAX,20240926,2
N60-16-2125092024-BAX#WIG,20240910,2
N60-16-2125092024-BAX#WIG,20240911,2
N60-16-2125092024-BAX#WIG,20240917,2
N60-16-2125092024-BAX#WIG,20240918,2
N60-16-2125092024-BAX#WIG,20240924,2
N60-16-2125092024-BAX#WIG,20240925,2
N601-57-2005062024-AF4#GOE,20240604,2
N601-57-2005082024-AF4#GOE,20240820,2
N601-57-2005082024-AF4#GOE,20240827,2
N601-57-2005092024-AF4#GOE,20240902,2
N601-57-2005092024-AF4#GOE,20240909,2
N601-57-2005092024-AF4#GOE,20240916,2
N601-57-2005092024-AF4#GOE,20240923,2
N601-58-2150062024-GOE#AF2,20240604,2
N601-58-2150082024-GOE#AF2,20240820,2
N601-58-2150082024-GOE#AF2,20240827,2
N601-58-2150092024-GOE#AF2,20240902,2
N601-58-2150092024-GOE#AF2,20240909,2
N601-58-2150092024-GOE#AF2,20240916,2
N601-58-2150092024-GOE#AF2,20240923,2
N61-23-2050072024-WIG#AMD,20240702,2
N61-23-2050072024-WIG#AMD,20240703,2
N61-23-2050072024-WIG#AMD,20240704,2
N61-23-2050092024-WIG#AMD,20240910,2
N61-23-2050092024-WIG#AMD,20240911,2
N61-23-2050092024-WIG#AMD,20240912,2
N61-23-2050092024-WIG#AMD,20240917,2
N61-23-2050092024-WIG#AMD,20240918,2
N61-23-2050092024-WIG#AMD,20240919,2
N61-23-2050092024-WIG#AMD,20240924,2
N61-23-2050092024-WIG#AMD,20240925,2
N61-23-2050092024-WIG#AMD,20240926,2
N61-24-1315092024-AMD#WIG,20240909,2
N61-24-1315092024-AMD#WIG,20240910,2
N61-24-1315092024-AMD#WIG,20240911,2
N61-24-1315092024-AMD#WIG,20240916,2
N61-24-1315092024-AMD#WIG,20240917,2
N61-24-1315092024-AMD#WIG,20240918,2
N61-24-1315092024-AMD#WIG,20240923,2
N61-24-1315092024-AMD#WIG,20240924,2
N61-24-1315092024-AMD#WIG,20240925,2
N61-41-0625072024-CGN#AMD,20240702,2
N61-41-0625072024-CGN#AMD,20240703,2
N61-41-0625092024-CGN#AMD,20240910,2
N61-41-0625092024-CGN#AMD,20240911,2
N61-41-0625092024-CGN#AMD,20240917,2
N61-41-0625092024-CGN#AMD,20240918,2
N61-41-0625092024-CGN#AMD,20240924,2
N61-41-0625092024-CGN#AMD,20240925,2
N700-1-2245062024-PQB#LVC,20240608,2
N700-1-2245062024-PQB#LVC,20240613,2
N700-1-2245062024-PQB#LVC,20240614,2
N700-1-2245062024-PQB#LVC,20240615,2
N700-1-2245062024-PQB#LVC,20240620,2
N700-1-2245062024-PQB#LVC,20240621,2
N700-1-2245062024-PQB#LVC,20240627,2
N700-1-2245062024-PQB#LVC,20240628,2
N700-1-2315062024-PQB#LVC,20240606,2
N700-1-2315062024-PQB#LVC,20240607,2
N700-1-2315062024-PQB#LVC,20240622,2
N700-1-2315062024-PQB#LVC,20240629,2
N700-1-2315072024-PQB#LVC,20240702,2
N700-1-2315102024-PQB#LVC,20241008,2
N700-1-2315102024-PQB#LVC,20241015,2
N700-16-0100062024-LVC#PQB,20240621,2
N700-16-0100062024-LVC#PQB,20240628,2
N700-3-1930072024-PQB#LVC,20240706,2
N700-3-1930072024-PQB#LVC,20240708,2
N700-3-1930072024-PQB#LVC,20240711,2
N700-3-1930072024-PQB#LVC,20240712,2
N700-3-1930072024-PQB#LVC,20240715,2
N700-3-1930072024-PQB#LVC,20240718,2
N700-3-1930072024-PQB#LVC,20240719,2
N700-3-1930072024-PQB#LVC,20240722,2
N700-3-1930072024-PQB#LVC,20240725,2
N700-3-1930072024-PQB#LVC,20240726,2
N700-3-1930072024-PQB#LVC,20240729,2
N700-3-1930102024-PQB#LVC,20241005,2
N700-3-1930102024-PQB#LVC,20241012,2
N700-3-1930102024-PQB#LVC,20241019,2
N700-3-1930102024-PQB#LVC,20241021,2
N700-3-1930102024-PQB#LVC,20241024,2
N700-3-1930102024-PQB#LVC,20241025,2
N700-3-2030112024-PQB#LVC,20241109,2
N700-3-2030112024-PQB#LVC,20241116,2
N700-3-2030112024-PQB#LVC,20241123,2
N700-4-1830062024-LVC#PQB,20240613,2
N700-4-1830062024-LVC#PQB,20240614,2
N700-4-1830062024-LVC#PQB,20240621,2
N700-4-1830062024-LVC#PQB,20240627,2
N700-4-1900062024-LVC#PQB,20240606,2
N700-4-1900062024-LVC#PQB,20240613,2
N700-4-1900062024-LVC#PQB,20240620,2
N700-6-2259062024-LVC#PQB,20240613,2
N702-6-1620112024-BRG#BST,20241104,2
N702-6-1620112024-BRG#BST,20241118,2
N702-6-1620112024-BRG#BST,20241125,2
N702-7-1950112024-BST#BRG,20241105,2
N702-7-1950112024-BST#BRG,20241119,2
N702-7-1950112024-BST#BRG,20241126,2
N703-1-1555072024-BIL#PQB,20240702,2
N703-1-1555072024-BIL#PQB,20240703,2
N703-1-1555102024-BIL#PQB,20241008,2
N703-1-1555102024-BIL#PQB,20241009,2
N703-1-1555102024-BIL#PQB,20241015,2
N703-1-1555102024-BIL#PQB,20241016,2
N703-1-1655112024-BIL#PQB,20241104,2
N703-1-1655112024-BIL#PQB,20241118,2
N703-1-1655112024-BIL#PQB,20241125,2
N703-2-2015072024-PQB#BIL,20240703,2
N703-2-2015072024-PQB#BIL,20240704,2
N703-2-2015102024-PQB#BIL,20241002,2
N703-2-2015102024-PQB#BIL,20241003,2
N703-2-2015102024-PQB#BIL,20241009,2
N703-2-2015102024-PQB#BIL,20241010,2
N703-2-2015102024-PQB#BIL,20241016,2
N703-2-2015102024-PQB#BIL,20241017,2
N703-2-2115112024-PQB#BIL,20241105,2
N703-2-2115112024-PQB#BIL,20241119,2
N703-2-2115112024-PQB#BIL,20241126,2
N705-3-1950102024-TLS#PCG,20241007,2
N705-3-1950102024-TLS#PCG,20241008,2
N705-3-1950102024-TLS#PCG,20241014,2
N705-3-1950102024-TLS#PCG,20241015,2
N705-3-2050112024-TLS#PCG,20241104,2
N705-3-2050112024-TLS#PCG,20241118,2
N705-3-2050112024-TLS#PCG,20241125,2
N705-4-2110072024-PCG#TLS,20240702,2
N705-4-2110072024-PCG#TLS,20240703,2
N705-4-2110102024-PCG#TLS,20241008,2
N705-4-2110102024-PCG#TLS,20241009,2
N705-4-2110102024-PCG#TLS,20241015,2
N705-4-2110102024-PCG#TLS,20241016,2
N705-4-2210112024-PCG#TLS,20241105,2
N705-4-2210112024-PCG#TLS,20241119,2
N705-4-2210112024-PCG#TLS,20241126,2
N709-12-1900102024-RAC#GBL,20241002,2
N709-12-1900102024-RAC#GBL,20241009,2
N709-12-1900102024-RAC#GBL,20241016,2
N709-7-2030102024-GBL#RAC,20241008,2
N709-7-2030102024-GBL#RAC,20241015,2
N71-7-1645092024-HH#PQB,20240910,2
N71-7-1645092024-HH#PQB,20240911,2
N71-7-1645092024-HH#PQB,20240917,2
N71-7-1645092024-HH#PQB,20240918,2
N71-7-1645092024-HH#PQB,20240924,2
N71-7-1645092024-HH#PQB,20240925,2
N71-8-2000092024-PQB#HH,20240911,2
N71-8-2000092024-PQB#HH,20240912,2
N71-8-2000092024-PQB#HH,20240918,2
N71-8-2000092024-PQB#HH,20240919,2
N71-8-2000092024-PQB#HH,20240925,2
N71-8-2000092024-PQB#HH,20240926,2
N711-1-1850102024-RNS#BIL,20241008,2
N711-1-1850102024-RNS#BIL,20241009,2
N711-1-1850102024-RNS#BIL,20241010,2
N711-1-1850102024-RNS#BIL,20241015,2
N711-1-1850102024-RNS#BIL,20241016,2
N711-1-1850102024-RNS#BIL,20241017,2
N711-2-1920102024-BIL#RNS,20241007,2
N711-2-1920102024-BIL#RNS,20241008,2
N711-2-1920102024-BIL#RNS,20241009,2
N711-2-1920102024-BIL#RNS,20241014,2
N711-2-1920102024-BIL#RNS,20241015,2
N711-2-1920102024-BIL#RNS,20241016,2
N712-2-1830102024-BZA#NAN,20241007,2
N712-2-1830102024-BZA#NAN,20241008,2
N712-2-1830102024-BZA#NAN,20241014,2
N712-2-1830102024-BZA#NAN,20241015,2
N712-2-1930112024-BZA#NAN,20241104,2
N712-2-1930112024-BZA#NAN,20241118,2
N712-2-1930112024-BZA#NAN,20241125,2
N712-3-1930072024-NAN#BZA,20240702,2
N712-3-1930072024-NAN#BZA,20240703,2
N712-3-1930102024-NAN#BZA,20241008,2
N712-3-1930102024-NAN#BZA,20241009,2
N712-3-1930102024-NAN#BZA,20241015,2
N712-3-1930102024-NAN#BZA,20241016,2
N712-3-2030112024-NAN#BZA,20241105,2
N712-3-2030112024-NAN#BZA,20241119,2
N712-3-2030112024-NAN#BZA,20241126,2
N716-5-2000072024-LYO#BIL,20240702,2
N716-5-2000072024-LYO#BIL,20240703,2
N716-5-2000102024-LYO#BIL,20241008,2
N716-5-2000102024-LYO#BIL,20241009,2
N716-5-2000102024-LYO#BIL,20241015,2
N716-5-2000102024-LYO#BIL,20241016,2
N716-5-2100112024-LYO#BIL,20241104,2
N716-5-2100112024-LYO#BIL,20241117,2
N716-5-2100112024-LYO#BIL,20241118,2
N716-5-2100112024-LYO#BIL,20241124,2
N716-5-2100112024-LYO#BIL,20241125,2
N716-6-1350072024-BIL#LYO,20240703,2
N716-6-1350072024-BIL#LYO,20240704,2
N716-6-1350102024-BIL#LYO,20241002,2
N716-6-1350102024-BIL#LYO,20241003,2
N716-6-1350102024-BIL#LYO,20241009,2
N716-6-1350102024-BIL#LYO,20241010,2
N716-6-1350102024-BIL#LYO,20241016,2
N716-6-1350102024-BIL#LYO,20241017,2
N716-6-1450112024-BIL#LYO,20241105,2
N716-6-1450112024-BIL#LYO,20241118,2
N716-6-1450112024-BIL#LYO,20241119,2
N716-6-1450112024-BIL#LYO,20241125,2
N716-6-1450112024-BIL#LYO,20241126,2
N716-7-2100112024-LYO#TOU,20241106,2
N716-7-2100112024-LYO#TOU,20241110,2
N716-7-2100112024-LYO#TOU,20241111,2
N716-7-2100112024-LYO#TOU,20241119,2
N716-7-2100112024-LYO#TOU,20241120,2
N717-11-1900102024-PQB#BAC,20241002,2
N717-11-1900102024-PQB#BAC,20241009,2
N717-11-1900102024-PQB#BAC,20241016,2
N717-14-1400102024-BAC#PQB,20241008,2
N717-14-1400102024-BAC#PQB,20241015,2
N719-13-1800102024-PQB#GNF,20241008,2
N719-13-1800102024-PQB#GNF,20241009,2
N719-13-1800102024-PQB#GNF,20241015,2
N719-13-1800102024-PQB#GNF,20241016,2
N719-16-1305102024-GNF#PQB,20241007,2
N719-16-1305102024-GNF#PQB,20241008,2
N719-16-1305102024-GNF#PQB,20241014,2
N719-16-1305102024-GNF#PQB,20241015,2
N720-5-1815102024-MAA#STB,20241008,2
N720-5-1815102024-MAA#STB,20241009,2
N720-5-1815102024-MAA#STB,20241010,2
N720-5-1815102024-MAA#STB,20241015,2
N720-5-1815102024-MAA#STB,20241016,2
N720-5-1815102024-MAA#STB,20241017,2
N720-6-1810102024-STB#MAA,20241007,2
N720-6-1810102024-STB#MAA,20241008,2
N720-6-1810102024-STB#MAA,20241009,2
N720-6-1810102024-STB#MAA,20241014,2
N720-6-1810102024-STB#MAA,20241015,2
N720-6-1810102024-STB#MAA,20241016,2
N721-7-2030112024-BCN#NAN,20241104,2
N721-7-2030112024-BCN#NAN,20241118,2
N721-7-2030112024-BCN#NAN,20241125,2
N721-8-1500112024-NAN#BCN,20241105,2
N721-8-1500112024-NAN#BCN,20241119,2
N721-8-1500112024-NAN#BCN,20241126,2
N73-6-1925062024-LUN#H,20240604,2
N73-6-1925062024-LUN#H,20240605,2
N73-6-1925062024-LUN#H,20240611,2
N73-6-1925062024-LUN#H,20240612,2
N73-6-1925062024-LUN#H,20240618,2
N73-6-1925062024-LUN#H,20240619,2
N73-6-1925082024-LUN#H,20240813,2
N73-6-1925082024-LUN#H,20240814,2
N73-6-1925082024-LUN#H,20240820,2
N73-6-1925082024-LUN#H,20240821,2
N73-6-1925082024-LUN#H,20240827,2
N73-6-1925082024-LUN#H,20240828,2
N73-7-1940062024-H#LUN,20240610,2
N73-7-1940062024-H#LUN,20240611,2
N73-7-1940062024-H#LUN,20240617,2
N73-7-1940062024-H#LUN,20240618,2
N73-7-1940082024-H#LUN,20240812,2
N73-7-1940082024-H#LUN,20240813,2
N73-7-1940082024-H#LUN,20240819,2
N73-7-1940082024-H#LUN,20240820,2
N73-7-1940082024-H#LUN,20240826,2
N73-7-1940082024-H#LUN,20240827,2
N730-7-1945062024-SB#MAA,20240604,2
N739-1-1845072024-GEN#GNF,20240703,2
N739-1-1845072024-GEN#GNF,20240704,2
N739-2-1545072024-GNF#GEN,20240702,2
N739-2-1545072024-GNF#GEN,20240703,2
N743-3-1235072024-BIL#BNO,20240702,2
N743-3-1235072024-BIL#BNO,20240703,2
N743-3-1235102024-BIL#BNO,20241008,2
N743-3-1235102024-BIL#BNO,20241009,2
N743-3-1235102024-BIL#BNO,20241015,2
N743-3-1235102024-BIL#BNO,20241016,2
N743-4-1900072024-BNO#BIL,20240703,2
N743-4-1900072024-BNO#BIL,20240704,2
N743-4-1900102024-BNO#BIL,20241002,2
N743-4-1900102024-BNO#BIL,20241003,2
N743-4-1900102024-BNO#BIL,20241009,2
N743-4-1900102024-BNO#BIL,20241010,2
N743-4-1900102024-BNO#BIL,20241016,2
N743-4-1900102024-BNO#BIL,20241017,2
N744-1-1745082024-GBL#SAMO,20240806,2
N744-1-1745082024-GBL#SAMO,20240807,2
N744-1-1745082024-GBL#SAMO,20240820,2
N744-1-1745082024-GBL#SAMO,20240821,2
N744-1-1745082024-GBL#SAMO,20240827,2
N744-1-1745082024-GBL#SAMO,20240828,2
N744-2-1805082024-SAMO#GBL,20240807,2
N744-2-1805082024-SAMO#GBL,20240808,2
N744-2-1805082024-SAMO#GBL,20240821,2
N744-2-1805082024-SAMO#GBL,20240822,2
N744-2-1805082024-SAMO#GBL,20240828,2
N744-2-1805082024-SAMO#GBL,20240829,2
N746-1-1740082024-CHA#LAR,20240806,2
N746-1-1740082024-CHA#LAR,20240807,2
N746-1-1740082024-CHA#LAR,20240820,2
N746-1-1740082024-CHA#LAR,20240821,2
N746-1-1740082024-CHA#LAR,20240827,2
N746-1-1740082024-CHA#LAR,20240828,2
N746-2-2000082024-LAR#CHA,20240807,2
N746-2-2000082024-LAR#CHA,20240808,2
N746-2-2000082024-LAR#CHA,20240821,2
N746-2-2000082024-LAR#CHA,20240822,2
N746-2-2000082024-LAR#CHA,20240828,2
N746-2-2000082024-LAR#CHA,20240829,2
N749-1-1930102024-PQB#MAA,20241007,2
N749-1-1930102024-PQB#MAA,20241008,2
N749-1-1930102024-PQB#MAA,20241009,2
N749-1-1930102024-PQB#MAA,20241014,2
N749-1-1930102024-PQB#MAA,20241015,2
N749-1-1930102024-PQB#MAA,20241016,2
N749-2-1830072024-MAA#PQB,20240702,2
N749-2-1830072024-MAA#PQB,20240703,2
N749-2-1830072024-MAA#PQB,20240704,2
N749-2-1830102024-MAA#PQB,20241008,2
N749-2-1830102024-MAA#PQB,20241009,2
N749-2-1830102024-MAA#PQB,20241010,2
N749-2-1830102024-MAA#PQB,20241015,2
N749-2-1830102024-MAA#PQB,20241016,2
N749-2-1830102024-MAA#PQB,20241017,2
N760-11-1900102024-AMD#SXP,20241008,2
N760-11-1900102024-AMD#SXP,20241009,2
N760-11-1900102024-AMD#SXP,20241010,2
N760-11-1900102024-AMD#SXP,20241015,2
N760-11-1900102024-AMD#SXP,20241016,2
N760-11-1900102024-AMD#SXP,20241017,2
N760-12-1555102024-SXP#AMD,20241007,2
N760-12-1555102024-SXP#AMD,20241008,2
N760-12-1555102024-SXP#AMD,20241009,2
N760-12-1555102024-SXP#AMD,20241014,2
N760-12-1555102024-SXP#AMD,20241015,2
N760-12-1555102024-SXP#AMD,20241016,2
N770-13-0945062024-PQB#MAL,20240607,2
N770-13-0945062024-PQB#MAL,20240608,2
N770-13-0945062024-PQB#MAL,20240609,2
N770-13-0945062024-PQB#MAL,20240614,2
N770-13-0945062024-PQB#MAL,20240615,2
N770-13-0945062024-PQB#MAL,20240616,2
N770-13-0945062024-PQB#MAL,20240621,2
N770-13-0945062024-PQB#MAL,20240622,2
N770-13-0945062024-PQB#MAL,20240623,2
N770-13-0945072024-PQB#MAL,20240705,2
N770-13-0945072024-PQB#MAL,20240706,2
N770-13-0945072024-PQB#MAL,20240707,2
N770-13-0945072024-PQB#MAL,20240726,2
N770-13-0945072024-PQB#MAL,20240727,2
N770-13-0945072024-PQB#MAL,20240728,2
N770-13-0945082024-PQB#MAL,20240816,2
N770-13-0945082024-PQB#MAL,20240817,2
N770-13-0945082024-PQB#MAL,20240818,2
N770-13-0945082024-PQB#MAL,20240823,2
N770-13-0945082024-PQB#MAL,20240824,2
N770-13-0945082024-PQB#MAL,20240825,2
N770-13-1000102024-PQB#MAL,20241007,2
N770-13-1000102024-PQB#MAL,20241008,2
N770-13-1000102024-PQB#MAL,20241009,2
N770-13-1000102024-PQB#MAL,20241014,2
N770-13-1000102024-PQB#MAL,20241015,2
N770-13-1000102024-PQB#MAL,20241016,2
N770-13-1015072024-PQB#MAL,20240712,2
N770-13-1015072024-PQB#MAL,20240713,2
N770-13-1015072024-PQB#MAL,20240714,2
N770-13-1015072024-PQB#MAL,20240719,2
N770-13-1015072024-PQB#MAL,20240720,2
N770-13-1015072024-PQB#MAL,20240721,2
N770-26-1810082024-MAL#PQB,20240806,2
N770-26-1810082024-MAL#PQB,20240820,2
N770-26-1840062024-MAL#PQB,20240607,2
N770-26-1840062024-MAL#PQB,20240608,2
N770-26-1840062024-MAL#PQB,20240609,2
N770-26-1840062024-MAL#PQB,20240614,2
N770-26-1840062024-MAL#PQB,20240615,2
N770-26-1840062024-MAL#PQB,20240616,2
N770-26-1840062024-MAL#PQB,20240621,2
N770-26-1840062024-MAL#PQB,20240622,2
N770-26-1840062024-MAL#PQB,20240623,2
N770-26-1840072024-MAL#PQB,20240702,2
N770-26-1840072024-MAL#PQB,20240703,2
N770-26-1840082024-MAL#PQB,20240813,2
N770-26-1840082024-MAL#PQB,20240816,2
N770-26-1840082024-MAL#PQB,20240817,2
N770-26-1840082024-MAL#PQB,20240818,2
N770-26-1840082024-MAL#PQB,20240823,2
N770-26-1840082024-MAL#PQB,20240824,2
N770-26-1840082024-MAL#PQB,20240825,2
N770-26-1840082024-MAL#PQB,20240827,2
N770-26-1840102024-MAL#PQB,20241008,2
N770-26-1840102024-MAL#PQB,20241009,2
N770-26-1840102024-MAL#PQB,20241010,2
N770-26-1840102024-MAL#PQB,20241015,2
N770-26-1840102024-MAL#PQB,20241016,2
N770-26-1840102024-MAL#PQB,20241017,2
N779-1-1710102024-KRT#CMX,20241007,2
N779-1-1710102024-KRT#CMX,20241008,2
N779-1-1710102024-KRT#CMX,20241014,2
N779-1-1710102024-KRT#CMX,20241015,2
N779-1-1810112024-KRT#CMX,20241104,2
N779-1-1810112024-KRT#CMX,20241118,2
N779-1-1810112024-KRT#CMX,20241125,2
N779-2-1815072024-CMX#KRT,20240702,2
N779-2-1815072024-CMX#KRT,20240703,2
N779-2-1815102024-CMX#KRT,20241008,2
N779-2-1815102024-CMX#KRT,20241009,2
N779-2-1815102024-CMX#KRT,20241015,2
N779-2-1815102024-CMX#KRT,20241016,2
N779-2-1915112024-CMX#KRT,20241105,2
N779-2-1915112024-CMX#KRT,20241119,2
N779-2-1915112024-CMX#KRT,20241126,2
N785-2-2310092024-VGO#LBO,20240923,2
N785-2-2310092024-VGO#LBO,20240924,2
N785-2-2310092024-VGO#LBO,20240925,2
N785-5-2140092024-LBO#VGO,20240924,2
N785-5-2140092024-LBO#VGO,20240925,2
N785-5-2140092024-LBO#VGO,20240926,2
N799-1-1845102024-BER#PQB,20241008,2
N799-1-1845102024-BER#PQB,20241009,2
N799-1-1845102024-BER#PQB,20241010,2
N799-1-1845102024-BER#PQB,20241015,2
N799-1-1845102024-BER#PQB,20241016,2
N799-1-1845102024-BER#PQB,20241017,2
N799-1-1945112024-BER#PQB,20241105,2
N799-1-1945112024-BER#PQB,20241119,2
N799-1-1945112024-BER#PQB,20241126,2
N799-2-2110102024-PQB#BER,20241007,2
N799-2-2110102024-PQB#BER,20241008,2
N799-2-2110102024-PQB#BER,20241009,2
N799-2-2110102024-PQB#BER,20241014,2
N799-2-2110102024-PQB#BER,20241015,2
N799-2-2110102024-PQB#BER,20241016,2
N799-2-2210112024-PQB#BER,20241104,2
N799-2-2210112024-PQB#BER,20241118,2
N799-2-2210112024-PQB#BER,20241125,2
N803-3-2030072024-DHA#PQB,20240703,2
N803-3-2030072024-DHA#PQB,20240704,2
N803-3-2130112024-DHA#PQB,20241110,2
N803-3-2130112024-DHA#PQB,20241117,2
N803-3-2130112024-DHA#PQB,20241124,2
N803-4-2005072024-PQB#DHA,20240702,2
N803-4-2005072024-PQB#DHA,20240703,2
N803-4-2005072024-PQB#DHA,20240704,2
N814-1-1645062024-AMD#LVC,20240615,2
N814-2-1900062024-LVC#AMD,20240613,2
N814-2-1900062024-LVC#AMD,20240614,2
N814-2-1900062024-LVC#AMD,20240615,2
N814-2-1900062024-LVC#AMD,20240620,2
N814-2-1900062024-LVC#AMD,20240622,2
N815-2-2000062024-LVC#F,20240614,2
N815-2-2000062024-LVC#F,20240620,2
N815-2-2000062024-LVC#F,20240621,2
N815-2-2000062024-LVC#F,20240628,2
N815-2-2100062024-LVC#F,20240618,2
N815-2-2200062024-LVC#F,20240625,2
N815-2-2200062024-LVC#F,20240627,2
N824-1-2030112024-AMD#LVC,20241111,2
N824-1-2030112024-AMD#LVC,20241112,2
N824-1-2030112024-AMD#LVC,20241113,2
N824-1-2030112024-AMD#LVC,20241118,2
N824-1-2030112024-AMD#LVC,20241119,2
N824-1-2030112024-AMD#LVC,20241120,2
